f1,f2,f3,target
-1.028139557750698,2.505549004887556,D,2
-5.88959004149709,5.058240572513001,E,0
-3.3955753153827875,2.4975878526718818,,2
-5.059370879187632,6.072898144172562,B,0
4.158415076573004,1.7234006985710058,D,0
-3.7854277094792703,2.1412898183738536,B,2
1.8575930108437542,1.6741917731290323,,0
1.1143389207462482,4.550754580305183,D,1
-0.3499363469291903,-4.860799694548675,B,2
-3.6583138220279636,0.8583698602947942,B,2
-4.195509496451897,-2.555786746941746,A,1
0.6240986039743741,1.409458264629596,A,1
1.5524372844583727,-3.87898399441882,E,1
1.1440466513646437,0.5814371985122414,A,1
2.3747693566485872,3.1930600053353615,D,0
1.88895045279578,3.287345831513637,E,1
6.127715735290619,0.19491368505057816,D,2
5.5203468251833705,2.9088387264814295,A,1
1.1068836107336661,1.7120294319028517,E,2
-2.6027741017446138,7.228124232594644,A,1
1.7380417729115418,-6.026233769552833,D,2
-1.7022053333556637,2.576223981797308,B,2
2.9622861779022016,3.2811640957399777,B,0
2.6471750290683826,-0.9049380854520628,E,0
0.45511447861137544,5.008241497589712,A,1
-1.7954659688835113,8.540242422344281,E,0
0.9461006629394515,8.017808135323708,D,0
-1.3271751667109286,4.051766325985763,D,2
-6.31688924694352,0.16942601622065157,B,2
-2.3109355105307676,8.530154776488349,D,2
-2.9885978295371105,0.4458676973680804,B,1
2.8740598837776465,-2.3991667195189046,A,1
4.494376655414759,-1.3112276097481916,A,1
-0.8257025944268706,8.960516867594073,D,0
3.603768363308488,3.95846492198671,B,0
2.2181108631419075,2.794214171234006,E,2
-1.6668123255486171,1.2313796333006501,A,1
-0.7816210524470771,0.7018331513435125,E,2
-3.9897620363825386,4.764720709895389,D,0
4.7322760268055895,0.8697094337205975,D,0
1.8614974284520822,1.0074819574464913,E,0
1.2593065319285808,2.590120113722783,D,2
-6.131014937574383,3.774743848058968,D,2
1.4851211256884842,-0.33912798205319783,A,1
3.6357446966253426,3.4873920593937653,B,0
-2.0914393504105,-1.015695163233902,B,2
-2.6801083494991724,-2.0746260920906265,A,1
-1.355414047918908,3.403776596635004,B,0
1.4808602569489624,5.0214093712036725,D,2
0.15660538389271839,2.2505368106952433,E,2
4.272015023239935,3.9225858389328394,D,0
2.7263740990103913,7.083601632374206,D,0
-0.34942513037345546,4.4710956746202495,E,2
1.5352168963012796,4.591424338717862,A,1
-0.9540032127952216,0.9037141071750443,B,1
4.219437910807715,9.020778280054063,B,0
-3.0715385049322936,4.1714449810042025,E,2
0.9881436896234117,0.9481730994001945,E,2
-4.639345394732413,0.5946561080218076,A,1
1.4859039579372684,4.576265108557366,B,0
0.6567827242123705,-0.8041317576545937,A,1
-5.853118209806754,3.3999448767174627,D,2
-0.6788385243708432,6.190490951128754,,2
-2.4556720202497258,2.1450657596945377,D,0
7.387328847995922,1.2218033803535482,,1
-4.642321294510642,5.233339767428131,E,2
4.512608792025447,3.764012820011337,D,0
-4.325790637200003,11.513492882876182,E,2
-0.1675995308783902,0.5569405282297666,E,0
3.4132708465719883,5.942602928279687,B,0
-5.896450738842243,2.4401421272645587,D,2
0.7227240586251336,0.8473491057006739,E,2
7.7541969306190515,4.177015872466462,,0
3.803005473758769,1.915614324965464,B,2
-3.0219496897364957,-1.9409982011305393,A,1
2.723999829098549,-7.779895806059473,E,1
2.1292849948690264,5.01523022832435,E,2
2.591258888375026,3.876451074920282,E,0
2.7621710016233734,7.796242626123289,E,0
-0.6295404150520385,4.380002952603438,B,0
0.31508306031853217,7.0825687163355715,E,2
-3.3923990121205936,3.1509624533215472,A,1
-0.41827299562625453,10.702767920194255,D,2
0.3131035197926586,5.424843542199824,D,2
-0.8606912266802877,2.1383011266582743,E,2
-0.5764261136487265,6.814793754071776,E,2
-2.866150063900494,9.288742911002704,E,0
-5.161268107226016,-2.00251779351136,E,1
0.3694491336623149,3.791528626422121,E,2
9.212132418460197,-2.639169006426912,A,1
4.7327345351028915,3.5260079583135857,A,1
-1.152423451691259,4.091387552908426,D,2
2.419615457713001,12.581852669513136,D,0
0.8020921238385341,2.459498458894147,B,2
2.678140912104503,3.6357620259029266,B,0
-4.8791422258983115,2.3241121382598964,D,0
-1.3466151629139187,3.495617992094669,D,0
-2.6063812021301733,2.381871635702492,E,2
-0.3674744367001257,3.707642142435994,E,0
3.738846549888952,5.259970286277453,,0
-1.7403373071119903,5.098909134166346,D,0
1.0682515968005948,-1.0018564798168468,B,2
3.249262491318173,1.6110025602957276,D,1
3.090198240796168,4.770559532355082,B,0
-1.9287463604614512,1.5920639393175682,A,1
-2.1332550946288924,0.418189259312685,B,2
2.1533930615238717,2.340327811893511,D,0
2.1971810215560494,1.6165354022064276,A,1
1.5963416136705049,5.896914848382568,B,0
0.9289324271835095,2.828597003407807,B,0
-5.820692463850829,-1.2888220633992455,B,2
2.897060772289513,2.9774791764133925,E,2
6.233779819703448,-3.233392052435475,A,1
-2.527108416776529,2.2429633958944946,B,2
-9.093049252526406,5.4344300005344905,E,2
-7.057010454613403,2.1764873667715845,D,2
-3.6821386790363517,3.1249247675583938,A,1
-2.3185982154277447,6.021627386570761,,0
-3.4242866277120707,7.380052976847033,D,2
-3.807062752998638,-1.0517336270300275,B,2
-1.9273782121612524,-1.7812287475431532,D,2
5.984022497677401,5.2097549585210485,B,0
-2.3424754640909784,0.688897995121545,A,1
-7.455734085941096,3.85182641338571,E,0
-6.137895944949862,0.27442401322546894,E,2
5.105298881287032,-0.094463567483271,A,1
2.319879070880253,2.0365350461275886,D,0
1.8306418759495846,3.375654548798306,E,0
2.215564843480255,-0.4920439060016695,B,1
1.3720053459087316,-1.637909445758429,D,0
0.1749979671198656,1.7741952651393638,D,2
3.8584159616646563,1.3666548996148724,E,2
-0.38509007082546454,-0.12718864188160905,A,1
-3.263012912769717,-0.9690784322036166,,2
-0.5632139714750768,1.1188001771816485,E,2
-1.2307759648309067,1.542965924279229,E,2
-2.1107780938471565,1.3113908252522803,E,2
2.180300066109182,3.218215861052142,B,1
-0.3644148020711073,-2.624707227633577,A,1
-3.355268653663138,6.1051196421684955,E,2
2.6104194849112248,1.1149685520047092,A,1
-3.3754011793726235,0.29471991530282216,E,2
-6.646050427613223,2.437115872357508,E,2
-4.3468084285468125,3.498896246551392,D,2
3.4499417372392043,5.897322427055476,D,0
2.5997840735736215,-6.420564070754734,A,1
-4.416268195605744,2.7223315534572463,B,2
4.218363285311567,7.795804859876715,A,1
-3.5041314400043824,6.511268940981459,B,2
2.8262638245753973,3.5197475521293895,E,2
-4.854100475313973,5.828684884230309,D,0
-1.2476844895858172,8.873955839800907,B,2
-1.5926384024392588,8.083413321999437,B,0
5.476732793994149,1.4161376862589963,A,1
-3.231156469265081,-2.1414310693043648,D,2
-1.052632476197891,-0.884804222999092,B,1
-4.135640091443303,2.001330436037035,B,2
-1.2728009555621949,4.4022135702895255,B,0
-2.9990682613187247,6.93203955687665,E,2
-1.4651133711474227,-0.04356550476240084,E,0
5.188735871585287,5.797710843861843,A,1
-1.7327118296116506,2.238799665226957,D,2
0.7026367049200242,2.292986055484251,A,1
0.2174479486844767,1.877090709785763,A,1
-1.5274943235475569,7.5189941275644605,,2
1.7330824203828712,11.16059087203259,E,0
1.1233531815081395,-1.7329175636413,D,1
-4.884338279658323,-0.05076106731121177,A,1
2.0580695140400955,-4.7764137811076255,A,1
4.851213498877762,4.065503401170197,E,2
-1.6074069766176127,10.03398218674549,B,0
3.3806066679312354,-2.3512172005909076,A,1
2.0730839645923855,-2.2490374544502068,A,1
0.9249378918399054,2.213914486432782,E,2
3.9675224794883075,5.364162080176692,D,2
1.598082319467351,5.226985051486686,B,0
4.263763959167934,-2.0759529854795127,B,1
-1.0770636849860966,7.9924001202021815,B,2
1.3662777915604454,1.458601903345078,D,1
1.7162169443038335,6.127764855667582,B,0
2.9201979773183866,-0.23854568173140378,A,1
-5.849443967153077,9.11586964052673,D,2
4.252723412455042,6.618831187191257,A,1
-2.899695269218354,3.7239884909853314,B,2
2.747676048988395,-1.9588967669973871,D,1
-0.48169664406412815,-1.9376182251988237,D,2
-0.5935807039486436,1.2547680626545827,B,2
-1.6256660923737474,6.812216557424669,B,2
3.6722214543744567,1.75151596351738,A,1
1.649817222838994,5.793564156797475,E,2
2.6759060260011323,4.7427006654515225,D,0
0.4009732672199071,-0.15255542428077584,A,1
8.369235879092592,4.885282538233629,D,0
1.3365123234370282,5.158350098082206,A,1
3.053136963149492,8.385647347284888,,1
5.1478719797683095,-0.6202584990206974,D,0
-1.3708308221597743,6.179143296749581,B,0
-5.790422609660073,1.2362667965415794,B,0
-1.707999725768814,2.9526227648269807,D,2
3.382425294768043,-1.2358086175456293,E,0
2.7435215443597314,2.140881290088858,A,1
2.4767811220291565,-1.6675906287196982,A,1
-1.895204216279736,7.345703789784874,B,0
-0.8429704956508393,-0.872005246143785,D,2
-1.1730623942129372,2.784966727924924,D,0
2.38142578137765,9.51142432050553,E,0
0.9768023602519289,-0.42907195304601364,D,2
1.3898829853018357,7.212297313468101,B,2
-4.464758545280721,4.401032479517511,E,2
4.540359455603401,5.2546151632229385,B,0
4.1334950164122635,-1.4397383074416021,A,1
1.2780137047333846,5.92127114979098,B,0
0.6817864449287034,1.6439445472800527,B,0
-0.5201748453399269,4.228179758491738,A,1
-1.1441825557433452,2.4993015103273626,D,2
2.2496247393146205,3.7322436659171356,A,1
1.002153775299224,5.884799952812369,,0
1.798512202704679,1.834977184348335,E,2
4.136589324437839,2.613564338093881,E,0
5.576101198688,-3.8790248030199903,A,1
-0.45311185271064414,3.104045645844769,E,2
8.553091597559758,-0.5910805388184694,A,1
3.808614753409495,9.113335050411727,B,2
3.7648004748331507,3.122316812817005,E,1
1.0081780763131922,6.4104707695524565,B,2
0.599457970675926,2.9733030674238354,D,2
-0.7173872692567226,1.490997365144424,B,2
3.0080078277956055,4.208054100545968,B,0
3.408689891004477,2.6981642946948137,A,1
-2.6246290035021165,0.224992136364901,E,2
0.39359235732454123,-3.3668257909684485,D,2
4.854208141583902,8.848434209127408,D,0
-0.16893518317520284,3.8454039372421303,B,0
0.20631967210505264,4.18835735273153,B,0
4.417718413636426,0.6660077350013147,A,1
0.6739991477956584,-0.5293813063733759,B,1
-5.742542097438715,5.508284492719253,D,0
-0.5386481781858866,3.502240532567767,E,2
-0.909608013575065,5.363974438582837,A,1
8.35117895192599,1.4107581249555028,B,2
3.0056522756313644,3.1577604607149294,D,0
0.5013383861748255,-6.339421441160013,A,1
-4.291401671766663,5.656590712866135,E,0
1.2828050593784073,5.818771492788423,B,0
-2.1695382568842163,1.335793889498214,E,1
-1.2433272574755723,1.1586678171209188,A,1
-0.5466448398901662,2.4855695995549096,D,2
0.845566156752934,2.287523683495357,B,2
-3.1127872290348746,1.233796259613817,E,2
-2.714900611238818,-1.157684945512127,E,2
3.4185023193515853,2.5470948752155627,B,1
3.9533108522324474,2.8592532178763173,A,1
3.07336541547645,-0.03848392605839235,A,1
0.12968244847518973,0.8291777718963034,D,0
4.516217015873581,-0.17473334611916247,D,1
-1.7621965977859806,7.654836191735949,B,0
-0.45504560652608683,5.735849444194198,A,1
-3.761933494687975,3.993512697763268,,2
-1.9743101078324408,3.1717778142032094,A,1
-4.047817513758604,-0.1167085454492014,E,2
-1.1825430871088836,1.864808361786158,D,0
-4.136568724558858,2.268138977082888,D,2
-0.10706932567310323,6.130674352411963,B,0
-2.8971756739026455,3.9293471886736233,B,2
-5.68581024331589,0.03367091128828936,A,1
1.7479564187930268,-0.9617506645440796,A,1
6.130413185045894,1.0802328135215102,A,1
2.9378334532332224,-1.5053568887973965,,1
2.3971679352509305,5.203188679232127,B,2
-7.900975588437101,7.934993037695821,B,2
-1.3227127183442544,8.14832134854079,E,0
-0.9783992909449749,5.993920589805807,B,2
0.29314232178520605,4.872268474374097,D,1
-1.2660090061823297,3.2165402447351834,A,1
-0.46332992584185484,7.944927619553463,B,2
-0.08402516772510227,-0.5456352385047074,D,0
4.898807784558196,1.1936027498017627,A,1
-3.83335362554384,2.9280028326992733,E,2
-2.917666887304494,-0.5193809661802744,B,2
3.2930627666593777,2.4768399003912758,A,1
1.9463396729872708,0.19561395530691783,E,0
3.1411496535360235,0.019527372111509456,E,1
3.508236818620181,5.332716941049198,D,0
-0.024659162441555083,0.11612477624293716,A,1
8.240746633045857,-2.6961668586062526,D,1
-0.22207700924213047,5.413954990990947,D,0
-0.9792994212452764,-1.02044711811756,E,0
-5.41910280801103,6.396717365727049,B,2
4.658263175472214,-5.87108669349332,E,1
-3.2077688462315317,5.423311482206124,E,0
-4.189365001231563,0.22849023454787298,D,2
4.60582045777741,0.08547301327535717,B,0
2.082695433614876,1.4415608433152218,E,2
-1.5968377905941873,4.710151317018331,B,0
-0.4561260236282825,2.244765582264954,D,2
-1.0038988818557537,4.831244187336474,B,0
-0.22727972995765122,2.3176928194299053,E,2
6.122079907020531,2.7736391958143023,B,1
-4.234998824870532,-1.2855721390795116,E,2
-0.9510292060612878,7.066859647778953,D,2
6.109538215677487,-1.3168091339180221,A,1
-2.0729743410806543,1.0041704817975434,D,2
3.3081009698503614,3.4306629376293127,E,0
-5.0257622507695805,6.916468234660233,B,2
4.433264772895855,7.542643103558853,D,0
2.020777784271921,6.293561596485912,B,0
-1.8752837577870958,2.911798057455858,B,0
-1.4741153889585665,6.912269740778297,E,2
0.5081984055546329,7.451066891208421,D,0
-3.063446299012834,3.7539319561142257,,2
-4.253217881082946,0.29271402256536483,E,2
-1.8375727072379693,5.1249756760225615,D,0
4.400476333672431,3.3204223574493166,A,1
3.2904879245770315,7.392103813796691,B,0
0.36757955624649385,3.9741389895204486,E,0
6.241228539772671,3.904822060519614,D,0
3.568634072679317,-0.21560217046676478,B,0
-0.2764331584581887,-3.0874714821075937,E,1
6.859951046641541,4.087071051433386,B,0
-1.359882186075318,1.3859380444585259,D,2
-0.9058416501658151,0.9528165149627177,E,2
2.1641987119653305,9.73830444190913,B,0
2.195516559575114,3.72425722279887,E,0
0.221774835345395,5.472916329445161,A,1
-3.1930729781421254,-1.5572483604098295,B,0
-2.492277216919243,6.64738163257837,E,0
-2.7183921445406307,2.324296347883291,B,2
2.0331854156011198,0.3338754754216686,B,2
3.5112568875490067,2.277005844558201,D,0
4.024658574198439,1.0952171972383784,A,1
-1.1531638109312996,8.792086565481458,A,1
-3.3933440528465875,-2.061401008945208,E,2
-5.156096749354745,1.938125545565297,E,2
0.9428631965244937,8.33601045146867,D,0
3.55453664227028,1.5706542694791867,A,1
4.442897492635476,-0.12288641830993607,B,1
-1.270238781086134,0.611258982552398,E,2
3.7854657092038737,2.726865548142571,,0
-1.320836504887764,5.9711482196970085,,0
1.2305610435943692,0.48620440118713615,D,1
-2.6643007297169463,0.6951223539003819,D,0
-0.1881924989002537,4.124003319435118,D,0
3.259383253987475,4.6688123769268755,E,0
-0.8901100536373379,-0.12083749905145691,B,2
-3.8639989559499153,5.697714524046582,B,0
2.4049339942229833,-2.5132865105501065,A,1
4.207382497389105,3.6293076436379357,E,0
1.518020305851469,-3.756659754770995,A,1
-1.5432863214798127,0.660559627706155,A,1
1.5906310914471933,0.12441139812017232,A,1
0.7527646348982673,2.0552432965718275,B,2
-2.0630320033463887,4.1763802028309325,E,2
-1.1502793818813233,8.65837137837209,D,0
2.679967033565898,-3.6589423175346507,E,1
3.073678539702576,3.4075085257385824,B,0
0.0773143776084777,4.670894841522742,E,2
-1.8570686892082562,3.0736382478407447,E,0
-0.19753742472444946,4.730619016042176,A,1
1.747679079120396,-0.37697767366726764,A,1
0.5283670165428189,-2.7954864082860365,E,1
-1.1126105557739905,2.640461426499441,A,1
2.2742195034414294,6.472126571696058,E,2
8.367823720117824,1.579434852608859,A,1
-5.715168261431897,4.691780352957915,D,2
4.002061939126806,5.886579475771338,B,0
2.307859776782772,5.304810309571191,D,0
3.4302029003109125,3.4670445021386707,,0
-2.044608382392759,-0.2512818532543841,E,2
-4.142540493328543,10.156113513143758,E,0
0.8102124344793263,3.5119752816703267,E,0
-3.330504402166088,2.684205733204474,E,2
1.2356276505692754,5.046906462848863,D,0
0.5067501782634694,-1.3306295331050202,,1
5.251701800682502,-3.3062968446393564,A,1
0.5973212445748293,-0.8552810821556256,B,2
-6.152334964068398,3.1637912371954866,B,2
-4.210838591917801,1.1931903331864055,B,2
-2.1531184155595717,1.7325527614348957,B,0
-0.48655927266770593,1.916134081516779,E,1
-1.4746753783693913,3.8112679784403403,A,1
4.450073558054248,3.5124965887170854,D,2
1.1464586194558302,3.3533503775706683,E,2
-3.157269361560983,4.789655091498458,B,2
-3.464211513790636,0.4552629344484984,E,2
0.07170065901788192,3.745523994289183,E,2
0.28921985715681364,1.3453911961910083,E,2
2.481669339969412,4.135488907425681,B,0
-5.132073727898936,1.5101145530569924,D,2
-2.177467176456145,0.21693174648148306,B,2
-2.9730959543809026,2.073690610599696,D,2
1.2520241288393037,1.5371924512371105,A,1
2.344729186027661,3.2310502315425964,D,0
1.0321521905305615,7.466762252160623,D,0
0.41117800620642475,1.5470076648859021,B,2
4.6671421207296575,7.910926873801624,D,0
-0.27616197110860696,1.0112973631376558,B,0
-4.306509734972236,3.4234578676946095,D,2
8.212147796394383,3.8535904182159513,A,1
1.834307659480849,7.239489219786519,B,0
3.614439904286605,6.2100609071103765,D,0
0.8484642930733852,5.468653769353118,B,0
-1.4645179127370263,2.738862797536533,D,0
3.1748458131061454,2.3098270521033455,E,2
-2.3498333479604003,2.6270997691135944,A,1
0.5428712809416636,4.733251226891933,B,1
-3.146315419510713,-4.024139955451886,A,1
-6.708869751066231,2.747315662479614,E,2
0.8744587496661875,1.3830357240928493,A,1
3.882503257879931,2.1127160407745103,D,0
5.636698993308646,-0.655504266437875,A,1
-0.42620944242706527,1.7163074282741881,B,0
1.4666302544566046,3.6981244327271368,,2
-1.7111772026859864,5.9487717189423295,,0
3.688389086640992,-1.281898505455346,A,1
10.580569555315147,-4.344086389293728,D,1
-7.091782771869806,4.3663429200335,B,2
2.1918334510031574,2.793911470066723,A,1
1.3962354807070732,3.271650440899514,D,0
0.33516531973129915,2.172332120544447,A,1
-5.733519193961961,-1.447975150501419,D,2
0.04349176848792635,-0.878930072540308,B,2
-1.8220970459728196,8.033745480813854,D,0
-0.6036436245306013,1.2823533782775836,B,2
-4.374896719888155,1.4151243213962297,B,2
-0.13895636180490412,4.633041605606168,B,2
2.2367940484449944,5.861289616197083,B,2
-6.264530927727354,1.7394881132032485,E,2
-8.427980267872389,-6.135752700886659,E,2
-2.201712991604854,0.5199213055070828,E,2
2.654167022719148,1.112700554371746,D,0
-1.2028274180118115,3.786411537404019,B,0
-1.5992279524459228,-0.7944264318254657,D,2
-0.32221172728473646,5.4286935015577695,D,0
-7.104228643328613,2.9372162421268246,B,2
3.394562405656463,-2.533370397187988,A,1
-1.3582804858218718,9.514112198378523,E,0
1.803072100498664,8.608935487815852,B,0
3.559015710301173,7.233722530798159,D,1
0.5425026017904933,7.370767949007858,E,1
-0.28097589987697136,5.4951060367977265,D,0
1.8995949024502605,-0.5754439807314484,A,1
1.5085485053077536,3.0984445188236043,E,0
-2.4083594332824405,7.065083344980044,D,2
-1.6380406228726614,5.622683764198288,D,2
6.487655881392083,0.07233748856726385,A,1
-0.0848813863207174,11.927252147430922,B,2
1.5286033611453993,4.005548173667977,B,2
-3.3423460720832967,3.592343874522899,B,2
4.674156392118402,0.5960138667460402,B,1
-2.246118357004094,8.413158855806593,E,2
-0.2625281575546037,0.04678730316840374,B,1
1.6229292399125494,6.0078094051276505,D,0
-0.8793943271661342,-3.6713367485999466,A,1
-2.7607043200502956,0.7902163211459685,E,0
-3.292114647332533,10.070761593781587,B,0
2.2554647331090902,3.9108921132109367,D,2
-1.7605114291436006,8.029372110487994,E,2
-3.829728691589437,-3.196182294697013,D,2
-0.9605816932763283,2.9282159188007117,A,1
1.842949169686773,9.612334195680152,D,2
2.321008113613428,7.527080427809807,A,1
0.6809125052701981,2.313352468362068,E,0
-0.9112587897335072,-0.39624605314910144,A,1
-1.3022163927406973,3.5515172971679414,B,0
1.942839530746828,0.16682123597360965,A,1
2.6964487859808646,-1.8249435002808903,A,1
-2.5471748701304606,-1.1433891331349315,B,2
5.300222779366931,1.1948687491839434,B,1
0.4128853126220744,5.764599242268188,B,0
-2.4042073477237356,2.1117540688539154,D,0
-6.625568873068453,2.915294734476023,D,2
2.880932318087596,1.3170254000356074,A,1
-3.3342905371333735,-1.6049489928761052,E,2
2.00913647662463,-0.12954952040403978,A,1
-1.3100734572209993,1.6404469175405838,E,0
9.414373870193574,3.054043198243482,A,1
2.280693951739969,5.924070709022808,B,0
1.6436595705723154,4.038660757850925,B,0
1.8327179353848828,-2.3584086667566613,A,1
2.7776036878540555,4.378157036905087,D,2
-1.9985203471852593,5.503567187842458,E,2
-0.15408224877610976,1.5766903486921162,B,0
-2.1136679455634475,1.7513838266789046,E,2
1.2832776190491546,3.631510226259604,E,0
3.2350705801965747,0.713061257620824,D,2
3.5184951449910966,3.7076277885220854,E,0
-2.511824035393462,3.663736017264502,A,1
-0.1822168277176801,5.351034382314731,B,2
4.156339532964424,0.25184395631638745,D,1
-3.1047861955771956,3.3603599698405198,B,2
-0.6867007613737881,0.005574832775162353,E,2
0.8078710172002237,4.299632199243103,D,0
0.708325933237905,4.363462814083864,A,1
4.2645906405801774,2.1299481010692785,E,2
3.2943545898536404,-0.6810075458953015,D,0
3.4546472038400737,4.1305176523122515,D,0
-1.6287805578738372,1.682145249635943,B,2
-0.5561753647694617,3.3412969694509895,D,2
-6.2589525586406145,2.375151172191905,B,2
-0.5869898275968374,4.190951562223127,E,2
3.435911836248188,-0.2998370168461122,A,1
-3.9338804900230975,5.2783100497175885,B,2
0.8920354730880473,-0.9225430441893332,A,1
0.12051160647337245,0.9371137613752346,A,1
-0.04580695308729643,0.514268591192927,E,0
6.3038245804104776,-0.11472833444269703,A,1
1.6140312178591047,8.944881818420924,D,0
2.7443478847021945,1.30352281235747,A,1
3.8693136121702816,5.902596838840913,A,1
1.8658778215036704,-1.5661315633153405,D,1
5.42793272477316,7.782307158704111,A,1
-0.12038319141161691,7.118064950165326,B,0
1.448187655458567,-1.0314235213520355,A,1
5.103349699228993,-0.022955223027994354,A,1
0.4373537374969594,-1.662758676845547,E,2
-4.308900791782859,-1.476996945799781,A,1
-2.0894698947342896,0.8524740179928614,B,0
-0.6253751968944415,5.731858072279336,B,2
1.8062215311319445,10.410321696454245,E,2
-3.6422689890011997,-1.7535957557422979,E,2
-2.1683754824341355,4.264444647927883,D,2
-1.913167580916177,0.9672984729137557,A,1
-4.015445352464346,4.254764093270739,D,2
1.213836789830868,2.7809997668068016,D,2
0.4742710451784471,2.9950980266899645,B,2
-0.23645183048377838,-3.707210641177623,E,1
-0.146182656645657,-0.6996493170589122,D,1
2.7607667249341103,4.221509123862024,D,2
4.359182021295847,-0.16881145084572013,A,1
-3.4089449481036738,-0.3426010835596074,B,0
-3.211257609599207,0.2703070309717144,E,2
0.06921228588610728,-0.23454113593732018,D,2
5.532548089437236,0.7903059430981489,D,0
-3.0150395622908897,4.838183684149467,B,2
-5.595721880090356,1.8169936139689822,D,2
6.595587131668088,4.773876920198716,A,1
-2.1488484595161843,2.757335824074972,A,1
-0.7701789017971414,-1.2108401287618555,B,1
0.022187676903638653,-0.6187407496131581,A,1
2.0410572336488175,2.9502214221999594,A,1
2.4175435668998553,1.399229135727075,B,0
-0.07757368687027766,1.054704221395664,A,1
1.441112355637244,5.438274886254911,D,0
0.1742473061408112,0.4594948896637806,A,1
6.1664679481232145,-4.86949467854155,A,1
0.3088390478177342,1.7270276040253751,D,0
5.927700816004968,3.4279691663011502,A,1
6.133528299730466,2.9858797940975634,A,1
-0.5233347363339353,2.090078107047872,E,2
4.566340810361891,1.7769254910339878,E,1
-1.2274934094937031,3.5545527119436446,D,2
2.375429000288751,-1.837980235694098,A,1
0.6632396040624171,1.3397814999671867,B,0
-0.34032004967715745,3.496638502083387,B,2
-1.2162584810122206,3.90342577052094,A,1
-1.78268199164149,12.232594490492616,B,0
2.2791334451733687,3.213159512659927,B,2
5.143494276125626,1.2038430331301389,A,1
2.825445828543624,-1.8012197487769148,A,1
5.763814507995732,1.328154760881889,A,1
-3.2561998615945145,4.798525515212486,D,0
2.1283838142501352,0.8474487948955873,A,1
1.6366537149744602,0.1748534203905061,A,1
-3.846150756694719,1.7141174498198712,E,2
-5.094297529496416,2.855709997914108,B,2
2.3732573977378744,-0.3049437313832808,D,0
-2.8978246604872258,0.27178666945482455,A,1
1.1559541278953231,3.6662181931374622,B,0
-2.199713845982195,8.71682382579314,D,2
0.6389388104886304,6.997379847057754,D,0
2.4724509534822907,2.0899919867247005,E,0
-0.7614820053036451,4.534680129590239,B,1
2.6379888030507397,0.664939507860352,E,1
-1.6006470867865321,1.606960858051782,D,0
0.47989228583942684,7.883510735353026,D,0
-5.764860672368431,1.5851589760079734,D,2
5.789249036793419,4.927995916338281,E,0
-1.2099338756236824,2.505484516256568,E,2
-9.4113523638103,7.678103563836654,,2
-3.2788166646016785,2.610901656596356,B,2
-1.7921998664439887,-0.05022816712468536,E,0
2.3166807712928534,4.583169348309289,A,1
-1.8740556997479985,3.7278418684034085,A,1
-2.9065905798873715,3.2084910218816134,E,2
2.630690718949254,1.8662391888915866,B,0
0.31154688393449304,5.576545181751001,D,0
0.5788300586361455,4.974801881943035,A,1
-1.8450882215390905,5.7672081492165095,D,2
4.515126845618232,4.081968539225854,A,1
7.8880201715983205,1.1237398592837482,D,0
1.0614666835289897,1.7543069289009925,B,2
-0.4626973634773479,6.164862222478927,B,0
-2.7041960573591783,3.353163633762139,B,2
-0.6856994000333234,6.3511428997211645,D,1
0.3333353803073176,2.307683393528907,B,2
3.62151728149135,-0.6235162084910297,A,1
-1.9675320465807191,5.655400109409332,E,2
3.402774496773861,0.5037579374907117,A,1
7.003012247065828,4.093061583507518,A,1
-3.2829157141369194,2.9729845821351106,B,2
-2.5191794438035746,7.006266788310951,B,0
-0.11781055462856105,4.773898893265482,D,0
1.0926205866415954,-0.3126286994152816,A,1
1.747046648941691,-0.7193190580397428,A,1
-0.7524553701342145,6.027614079326108,D,0
0.3037449894638511,-2.1734406972646267,A,1
-3.914324962351639,5.692134094025713,B,0
-2.334349470753037,4.313458427060558,A,1
-1.7456362731819794,2.2577160960755838,B,2
0.8988407937739326,-0.3834388741620032,B,0
2.833734843362962,-1.319153162774814,D,0
-4.952549817616106,1.1812936191293435,B,2
2.0151570999011055,3.610090512923588,A,1
0.3031158785524317,0.5783360637445778,A,1
-3.4237692564136957,4.2888043238667155,A,1
3.4298555721014825,5.018387903514506,E,0
1.872411058522522,7.035724344138301,D,0
-4.794246888203892,-2.074174507473481,E,2
-8.480253245172591,1.1603213035811089,B,2
0.3176469935528553,1.0516774654325864,B,0
-2.24521815028222,0.3604200113339454,D,1
-3.2127953724647824,-3.492312674051666,A,1
-1.3965493858292746,8.561011916192069,A,1
-3.4111254836721616,3.1181734629231896,D,2
-2.2100502112390887,1.6275201331874585,E,2
4.509758592663475,-2.6117132376821726,D,0
4.723808180450162,5.520462586165409,A,1
-5.142752551126637,2.457869497258026,E,2
2.8466309068196423,6.975802371742574,D,0
-6.872261886840457,-0.3366523134872894,,2
-1.7984444637222952,0.7705850673027792,A,1
-0.20868994196020507,-0.7072677680505606,A,1
6.586841717382704,-0.8167715852183606,A,1
7.069900925786008,0.8913374078720553,B,2
-0.7714717994859024,-0.4971191532151731,A,1
4.885088733408661,1.7990987757142836,D,1
-1.9409385895109978,8.342450547115291,B,0
-6.209780775962883,6.517164381937909,,2
2.03471989802963,3.845464056812164,E,0
0.4896147358164225,6.612077861980302,D,0
6.547576887814074,5.547810127276053,B,0
2.539464707904771,2.576423418009192,B,0
2.509034270263448,9.732616602932527,A,1
